final IN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id;company;product_series;part_number;converter_type;ac_voltage_input_min;ac_voltage_input_max;dc_voltage_input_min;dc_voltage_input_max;input_voltage_tolerance;power;is_regulated;regulation_voltage_range;efficiency;isolation_test_duration;isolation_test_unit_VDC;isolation_test_voltage_VDC;isolation_test_voltage_VAC;Isolation grade;voltage_output_1;voltage_output_2;voltage_output_3;i_out1;i_out2;i_out3;output_type;Load_regulation;Load_regulation_typ_max;Line_regulation;Accuracy;Package_Style;pin_count;mounting_type;connection_type;dimensions_unit;dimensions_length;dimensions_width;dimensions_height;protexc;protections;OVC_category;operating_temp_min;operating_temp_max;;Protection SCP;Protection OLP;Protection OVP;Protection OCP;Protection OTP;;Certification EN 60950-1;Certification UL 60950-1;Certification EN 50155;Certification EN 60601-1;Certification UL 60601-1;Certification EN 61010-1;Certification EN 61347-1;Certification EN 60601-1-2;Certification EN 60335-1;Certification EN 62368-1;Certification UL 62368-1;Certification IEC 60950-1
434;recom;R1S;R1S-0509;DC/DC;;;4,5;5,5;;1;0;;78;1;VDC;1000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;Short Circuit Protection (Optional);;-40;100;;;;;;;;;;;;;;;;;;;
435;recom;R1S;R1S-0509-R;DC/DC;;;5;5;;1;0;;74;1;VDC;1000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;100;;;;;;;;;;;;;;;;;;;
436;recom;R1S;R1S-0509/H;DC/DC;;;5;5;;1;0;;74;1;VDC;3000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
437;recom;R1S;R1S-0509/H-R;DC/DC;;;4,5;5,5;;1;;;76;1;VDC;3000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
438;recom;R1S;R1S-0509/HP;DC/DC;;;4,5;5,5;;1;;;76;1;VDC;3000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1,CBreport;Short circuit protection (with /P suffix);;-40;100;;;;;;;;;;;;;;;;;;;
439;recom;R1S;R1S-0509/HP-R;DC/DC;;;5;5;;1;0;;;1;VDC;3000;;;9;;;;;;;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
440;recom;R1S;R1S-0509/P;DC/DC;;;5;5;;1;;;;1;VDC;1000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;100;;;;;;;;;;;;;;;;;;;
441;recom;RAC05-K/480;RAC05-05SK/480;AC/DC;85;528;;;;5;1;;63;60;VAC;4000;;;5;;;1;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;IEC/EN62368-1,UL61010-1,CSAC22.2No.61010-1,IEC/EN61010-1,EN55032,EN55014-1,EN55014-2,EN55024,EN61000;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
442;recom;RAC05-K/480;RAC05-12SK/480;AC/DC;85;528;;;;5;1;;65;60;VAC;4000;;;12;;;0,42;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;IEC/EN62368-1,UL61010-1,CSAC22.2No.61010-1,IEC/EN61010-1,IEC/EN61204-3,EN55032,EN55014-1,EN55014-2,EN55024,EN61000;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
443;recom;RAC05-K/480;RAC05-15SK/480;AC/DC;85;528;;;;5;1;;60;60;VAC;4000;;;15;;;0,33;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;IEC/EN62368-1,UL61010-1,CSAC22.2No.61010-1,IEC/EN61010-1,EN55032,EN55014-1,EN55014-2,EN55024,EN61000;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
444;recom;RP180H-RW;RP180H-2405SRW;DC/DC;;;9;36;;140;1;04:01;90;60;VDC;2250;;;5;;;;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
445;recom;RP180H-RW;RP180H-2405SRW/N-HC;DC/DC;;;9;36;;140;1;04:01;90;60;VDC;2250;;;5;;;28;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
446;recom;RP180H-RW;RP180H-2405SRW;DC/DC;;;9;36;;140;1;04:01;90;60;VDC;2250;;;5;;;28;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
447;recom;RP180H-RW;RP180H-2405SRW;DC/DC;;;9;36;;140;1;04:01;90;60;VDC;2250;;;5;;;28;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
448;recom;RP180H-RW;RP180H-2415SRW/N;DC/DC;;;9;36;;142,5;1;04:01;91;60;VDC;2250;;;15;;;;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
449;recom;RP180H-RW;RP180H-2415SRW;DC/DC;;;9;36;;142,5;1;;91;60;VDC;2250;;;15;;;9,5;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
450;recom;RP180H-RW;RP180H-2415SRW;DC/DC;;;9;36;;142,5;1;04:01;91;60;VDC;2250;;;15;;;9,5;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
451;recom;RP180H-RW;RP180H-2415SRW;DC/DC;;;9;36;;142,5;1;04:01;91;60;VDC;2250;;;15;;;9,5;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
452;recom;RP180H-RW;RP180H-2412SRW;DC/DC;;;9;36;;144;1;04:01;90;60;VDC;2250;;;12;;;12;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
453;recom;RP180H-RW;RP180H-2412SRW;DC/DC;;;9;36;;144;1;04:01;90;60;VDC;2250;;;12;;;12;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
454;recom;RP180H-RW;RP180H-2412SRW;DC/DC;;;9;36;;144;1;;90;60;VDC;2250;;;12;;;12;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;;;;;;;;;;;;;;;;;;;;;
455;recom;RP180H-RW;RP180H-2412SRW;DC/DC;;;9;36;;144;1;04:01;90;60;VDC;2250;;;12;;;12;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection (SCP),Over Voltage Protection (OVP),Over Load Protection (OLP),Over Temperature Protection (OTP);;-40;90;;;;;;;;;;;;;;;;;;;
456;recom;RP180H-RW;RP180H-2424SRW;DC/DC;;;9;36;;144;1;;90;60;VDC;2250;;;24;;;6;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
457;recom;RP180H-RW;RP180H-2424SRW;DC/DC;;;9;36;;144;1;04:01;90;60;VDC;2250;;;24;;;6;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
458;recom;RP180H-RW;RP180H-2424SRW;DC/DC;;;9;36;;144;1;04:01;90;60;VDC;2250;;;24;;;6;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
459;recom;RAC05E-KT;RAC05E-04SKT;AC/DC;90;264;;;;5;1;;72;60;VAC;3000;;;4;;;1,25;;;Single;;;;;;4;;THT;mm;27,1;32,1;21,8;UL/IEC/EN62368-1,CAN/CSAC22.2No.62368-1,IEC/EN60335-1,EN62233,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-25;75;;;;;;;;;;;;;;;;;;;
460;recom;RAC05E-KT;RAC05E-05SKT;AC/DC;90;264;;;;5;1;;;60;VAC;3000;;;5;;;1;;;Single;;;;;;4;PCB Mount;THT;mm;27,1;32,1;21,8;UL/IEC/EN62368-1,CAN/CSAC22.2No.62368-1,IEC/EN60335-1,EN62233,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-25;75;;;;;;;;;;;;;;;;;;;
461;recom;RAC05E-KT;RAC05E-12SKT;AC/DC;90;264;;;;5;1;;78;60;VAC;3000;;;12;;;0,417;;;Single;;;;;;4;PCB Mount;THT;mm;27,1;32,1;21,8;UL62368-1,EN62368-1,EN60335-1,EN62233,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-25;75;;;;;;;;;;;;;;;;;;;
462;recom;RAC05E-KT;RAC05E-15SKT;AC/DC;90;264;;;;5;1;;;60;VAC;3000;;;15;;;0,333;;;Single;;;;;;4;PCB Mount;THT;mm;27,1;32,1;21,8;UL62368-1,EN62368-1,EN60335-1,IEC61558-1,EN55032,CE;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-25;75;;;;;;;;;;;;;;;;;;;
463;recom;RAC05E-KT;RAC05E-24SKT;AC/DC;90;264;;;;5;1;;80;60;VAC;3000;;;24;;;0,208;;;Single;;;;;;4;PCB Mount;THT;mm;27,1;32,1;21,8;UL62368-1,EN62368-1,EN60335-1,EN62233,EN61558-1,EN61558-2-16,EN55032;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-25;75;;;;;;;;;;;;;;;;;;;
464;recom;;RACM60-05SK;AC/DC;80;305;;;;40;1;;89;60;VAC;4200;;;5;;;8;;;Single;;;;;;4;PCB Mount;THT;mm;78,4;53;31,5;IEC/EN62368-1,UL1310,ANSI/AAMIES60601-1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035;Short Circuit Protection (SCP),Over Voltage Protection (OVP),Output Reverse Voltage Protection,Over Current Protection (OCP),Thermal Shutdown;;-40;85;;;;;;;;;;;;;;;;;;;
465;recom;RACM60-K;RACM60-05SK;AC/DC;80;264;;;;40;1;;89;60;VAC;4200;;;5;;;8;;;Single;;;;;;4;PCB Mount;Other;mm;78,4;53;31,5;IEC/EN62368-1,ANSI/AAMIES60601-1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
466;recom;RACM60-K;RACM60-05SK;AC/DC;80;264;;;;40;1;;89;60;VAC;4200;;;5;;;8;;;Single;;;;;;4;PCB Mount;THT;mm;78,4;53;31,5;IEC/EN62368-1,UL1310pending,ANSI/AAMIES60601-1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035,CBReport;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Shutdown;;-40;85;;;;;;;;;;;;;;;;;;;
467;recom;RACM60-K;RACM60-05SK;AC/DC;80;264;;;;40;1;;89;60;VAC;4200;;;5;;;8;;;Single;;;;;;4;PCB Mount;THT;mm;78,4;53;35,4;IEC/EN62368-1,UL1310(pending),ANSI/AAMIES60601-1,CSA/CAN-C22.2No.60601-1,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035;Short Circuit Protection (SCP),Over Voltage Protection (OVP),Output Reverse Voltage Protection,Over Current Protection (OCP),Thermal Shutdown;;-40;85;;;;;;;;;;;;;;;;;;;
468;recom;RACM60-K;RACM60-12SK/277/OF-T;AC/DC;80;305;;;;60;1;;90;60;VAC;4200;;;12;;;5;;;Single;;;;;;4;PCB Mount;THT;mm;76,2;50,8;32;IEC/EN62368-1,UL1310pending,ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
469;recom;RACM60-K;RACM60-12SK/ENC/2x4;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;12;;;5;;;Single;;;;;;4;PCB Mount;Terminal;mm;118,3;62,7;38,7;IEC/EN62368-1,ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
470;recom;RACM60-K;RACM60-12SK;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;12;;;5;;;Single;;;;;;4;PCB Mount;THT;mm;78,4;53;31,5;IEC/EN62368-1,ANSI/AAMIES60601-1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
471;recom;RACM60-K;RACM60-12SK/OF-CTN;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;12;;;5;;;Single;;;;;;4;PCB Mount;Terminal;mm;78,4;53;31,5;IEC/EN62368-1,UL1310pending,ANSI/AAMIES60601-1,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Output Reverse Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
472;recom;RACM60-K;RACM60-12SK/OF/2x4;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;12;;;5;;;;;;;;;6;PCB Mount;THT;mm;101,6;53;31,5;IEC/EN62368-1,UL1310,ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
473;recom;RACM60-K;RACM60-12SK/OF/PCB-T;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;12;;;5;;;;;;;;;4;PCB Mount;THT;mm;78,4;53;35,4;IEC/EN62368-1,UL1310,ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
474;recom;RACM60-K;RACM60-15SK/277/OF-T;AC/DC;80;305;;;;60;1;;90;60;VAC;4200;;;15;;;4;;;;;;;;;4;PCB Mount;;mm;76,2;50,8;32;IEC/EN62368-1,ANSI/AAMIES60601-1,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
475;recom;RACM60-K;RACM60-15SK/OF;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;15;;;4;;;Single;;;;;;4;PCB Mount;Terminal;mm;78,4;53;31,5;IEC/EN62368-1,ANSI/AAMIES60601-1Ed.3.1,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Shutdown;;-40;85;;;;;;;;;;;;;;;;;;;
476;recom;RACM60-K;RACM60-15SK;AC/DC;80;264;;;;60;1;;;60;VAC;4200;;;15;;;4;;;Single;;;;;;4;PCB Mount;Other;mm;78,4;53;31,5;IEC/EN62368-1,UL1310,ANSI/AAMIES60601-1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN60601-1-2,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Output Reverse Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
477;recom;RACM60-K;RACM60-24SK/277/OF-T;AC/DC;80;305;;;;60;1;;;60;VAC;4200;;;24;;;;;;;;;;;;4;PCB Mount;THT;mm;76,2;50,8;32;IEC/EN62368-1,ANSI/AAMIES60601-1,IEC/EN60335-1,IEC/EN61558-1,EN60601-1-2,EN55032;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Thermal Protection;;-40;85;;;;;;;;;;;;;;;;;;;
478;recom;RACM60-K;RACM60-24SK/ENC/2x4;AC/DC;80;264;;;;60;1;;90;60;VAC;4200;;;24;;;2,5;;;Single;;;;;;4;PCB Mount;THT;mm;118,3;62,7;38,7;;;;-40;85;;;;;;;;;;;;;;;;;;;
479;recom;RAC10E-K/277;RAC10E-05SK/277;AC/DC;85;305;;;;10;;;80;60;VAC;4000;;;5;;;2;;;Single;;;;;;4;PCB Mount;THT;mm;45,7;25,4;21,5;UL62368-1,ENIEC62368-1,IEC61558-1,EN55032classB,RoHS;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
480;recom;RAC10E-K/277;RAC10E-12SK/277;AC/DC;85;305;;;;10;;;83;60;VAC;4000;;;12;;;0,833;;;Single;;;;;;4;PCB Mount;THT;mm;45,7;25,4;21,5;UL62368-1,EN62368-1,IEC62368-1,EN55032ClassB;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
481;recom;RAC10E-K/277;RAC10E-15SK/277;AC/DC;85;305;;;;10;;;83;60;VAC;4000;;;15;;;0,666;;;Single;;;;;;4;PCB Mount;THT;mm;45,7;25,4;21,5;UL62368-1,ENIEC62368-1,IEC62368-1,EN55032,RoHS;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
482;recom;RAC10E-K/277;RAC10E-24SK/277;AC/DC;85;305;;;;10;;;;60;VAC;4000;;;24;;;0,416;;;Single;;;;;;4;PCB Mount;THT;mm;45,7;25,4;21,5;UL62368-1,ENIEC62368-1,IEC61558-1,EN55032classB;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
483;recom;RAC10E-K/277;RAC10E-3.3SK/277;AC/DC;85;305;;;;10;;;76;60;VAC;4000;;;3,3;;;2,5;;;Single;;;;;;4;PCB Mount;THT;mm;45,7;25,4;21,5;UL62368-1,EN55032,IEC61558-1,CE;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
484;recom;RAC03-SE/277;RAC03-05SE/277;AC/DC;85;305;;;;3;1;;76;60;VAC;3000;;;5;;;0,6;;;Single;;;;;;5;PCB Mount;THT;mm;38,25;24,35;17,4;IEC60950-1,EN60950-1,UL60950-1,EN60335-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
485;recom;RAC03-E/277;RAC03-12SE/277;AC/DC;85;305;;;;3;1;;;60;VAC;3000;;;12;;;0,25;;;Single;;;;;;5;PCB Mount;THT;mm;38,25;24,35;17,4;IEC60950-1,EN60950-1,UL60950-1,EN60335-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
486;recom;RAC03-E/277;RAC03-24SE/277;AC/DC;85;305;;;;3;1;;80;60;VAC;3000;;;24;;;0,125;;;Single;;;;;;5;PCB Mount;THT;mm;38,25;24,35;17,4;IEC60950-1,EN60950-1,UL60950-1,EN60335-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
487;recom;RAC03-SE/277;RAC03-3.3SE/277;AC/DC;85;305;;;;3;1;;71;60;VAC;3000;;;3,3;;;0,9;;;Single;;;;;;5;PCB Mount;THT;mm;38,25;24,35;17,4;IEC60950-1,EN60950-1,UL60950-1,EN60335-1,EN55032,EN55024,EN55014;Short Circuit Protection (SCP),Over Voltage Protection (OVP),Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
488;recom;RAC3.5-K/277;RAC3.5-05SK/277;AC/DC;85;305;;;;3,5;1;;80;60;VAC;4200;;;5;;;0,7;;;Single;;;;;;4;PCB Mount;THT;mm;31,7;26,7;21,8;UL62368-1,EN62368-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
489;recom;RAC3.5-K/277;RAC3.5-12SK/277;AC/DC;85;305;;;;3,5;;;83;60;VAC;4200;;;12;;;0,291;;;Single;;;;;;4;PCB Mount;THT;mm;31,7;26,7;21,8;UL62368-1,EN62368-1,IEC60335-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
490;recom;RAC3.5-K/277;RAC3.5-15SK/277;AC/DC;85;305;;;;3,5;;;;60;VAC;4200;;;15;;;0,233;;;Single;;;;;;4;PCB Mount;THT;mm;31,7;26,7;21,8;UL62368-1,EN62368-1,IEC60335-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
491;recom;RAC3.5-K/277;RAC3.5-24SK/277;AC/DC;85;305;;;;3,5;1;;84;60;VAC;4200;;;24;;;0,146;;;Single;;;;;;4;PCB Mount;THT;mm;31,7;26,7;21,8;UL62368-1,EN62368-1,IEC60335-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
492;recom;RAC3.5-K/277;RAC3.5-3.3SK/277;AC/DC;85;305;;;;3,5;;;77;60;VAC;4200;;;3,3;;;1,06;;;Single;;;;;;4;PCB Mount;THT;mm;31,7;26,7;21,8;UL62368-1,EN62368-1,IEC60335-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
493;recom;RPA200H-RUW;RPA200H-11012SRUW/N;DC/DC;;;16,5;140;;200;1;10:01;90;60;VDC;4242;;;12;;;16,7;;;Single;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,IEC/EN60950-1,CE,EN50155,CB;Over Voltage Protection (OVP),Over Current Protection (OCP),Over Temperature Protection (OTP);;-40;93,5;;;;;;;;;;;;;;;;;;;
494;recom;RPA200H-RUW;RPA200H-11012SRUW/P;DC/DC;;;16,5;140;;200;1;10:01;90;60;VDC;4242;;;12;;;16,7;;;;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,IEC/EN60950-1,CE,CB,EN50155;Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;100;;;;;;;;;;;;;;;;;;;
495;recom;RPA200H-RUW;RPA200H-11015SRUW;DC/DC;;;16,5;140;;200;1;;93;60;VDC;4242;;;15;;;13,5;;;Single;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,IEC/EN60950-1,CE,EN50155,CB;Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;100;;;;;;;;;;;;;;;;;;;
496;recom;RPA200H-RUW;RPA200H-11015SRUW/P;DC/DC;;;16,5;140;;200;1;10:01;93;60;VDC;4242;;;15;;;13,5;;;Single;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,CAN/CSANo.60950-1-07,IEC/EN60950-1,EN50155,CBreport;;;-40;93,5;;;;;;;;;;;;;;;;;;;
497;recom;RPA200H-RUW;RPA200H-11024SRUW/N;DC/DC;;;16,5;140;;200;1;10:01;88;60;VDC;4242;;;24;;;;;;Single;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,IEC/EN60950-1,EN50155,CE;Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;93,5;;;;;;;;;;;;;;;;;;;
498;recom;RPA200H-RUW;RPA200H-11024SRUW/P;DC/DC;;;16,5;140;;200;1;10:01;88;60;VDC;4242;;;24;;;;;;;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,IEC/EN60950-1,CE,EN50155,CB;Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;100;;;;;;;;;;;;;;;;;;;
499;recom;RPA200H-RUW;RPA200H-11048SRUW/N;DC/DC;;;16,5;140;;200;1;10:01;90;60;VDC;4242;;;48;;;4,2;;;;;;;;;10;PCB Mount;THT;mm;60,6;63,1;13;UL60950-1,IEC/EN60950-1,CE,CB,EN50155;Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;100;;;;;;;;;;;;;;;;;;;
